transaction_id,customer_id,date,product_id,quantity,amount,channel
T0039528,C004125,2023-04-06,P000164,1,15.21,App
T0044452,C004636,2023-04-06,P000073,1,50.9,Online
T0045136,C004710,2023-04-06,P000088,3,386.59,App
T0044132,C004599,2023-04-06,P000165,1,216.42,Store
T0044152,C004602,2023-04-06,P000017,1,63.8,Online
T0031583,C003276,2023-04-06,P000020,3,176.06,Store
T0006911,C000701,2023-04-06,P000044,1,317.7,Online
T0024351,C002522,2023-04-06,P000114,2,107.12,Online
T0046643,C004879,2023-04-07,P000149,1,49.76,App
T0046449,C004857,2023-04-07,P000143,2,60.12,Store
T0017973,C001841,2023-04-07,P000182,3,676.23,App
T0025041,C002595,2023-04-07,P000049,2,375.56,Online
T0014845,C001530,2023-04-07,P000113,1,14.36,App
T0003279,C000338,2023-04-07,P000080,3,119.27,Online
T0016210,C001667,2023-04-08,P000123,2,157.53,Store
T0034008,C003532,2023-04-08,P000080,2,83.0,Store
T0019779,C002023,2023-04-08,P000117,3,159.62,Online
T0016926,C001733,2023-04-08,P000093,3,58.23,Online
T0045863,C004786,2023-04-08,P000096,3,221.01,Online
T0033840,C003512,2023-04-08,P000079,3,378.19,Online
T0044154,C004602,2023-04-08,P000144,2,82.87,Online
T0014871,C001532,2023-04-08,P000173,3,510.68,Store
T0017137,C001753,2023-04-08,P000069,3,131.01,App
T0040277,C004200,2023-04-08,P000155,1,24.01,Online
T0017761,C001817,2023-04-08,P000079,4,555.5,Store
T0046037,C004801,2023-04-08,P000001,2,700.43,Online
T0026485,C002750,2023-04-08,P000142,1,10.76,Online
T0024767,C002563,2023-04-08,P000060,4,168.14,Online
T0040309,C004201,2023-04-08,P000189,2,102.5,Online
T0003280,C000338,2023-04-08,P000042,2,155.1,Online
T0040251,C004199,2023-04-09,P000005,1,76.26,App
T0032912,C003411,2023-04-09,P000133,2,24.36,Online
T0001544,C000162,2023-04-09,P000051,1,144.87,App
T0040702,C004240,2023-04-09,P000189,2,110.82,Online
T0015761,C001622,2023-04-09,P000163,2,36.51,Online
T0005055,C000511,2023-04-09,P000026,1,50.44,Online
T0005737,C000580,2023-04-09,P000151,5,427.66,App
T0026484,C002750,2023-04-09,P000171,1,124.1,Store
T0044453,C004636,2023-04-09,P000152,3,509.78,Store
T0045232,C004720,2023-04-09,P000120,3,110.94,Store
T0006562,C000666,2023-04-09,P000181,1,21.17,Online
T0035604,C003702,2023-04-09,P000105,1,44.09,App
T0045719,C004773,2023-04-09,P000024,2,560.95,App
T0028890,C002993,2023-04-09,P000114,2,123.47,Store
T0021340,C002194,2023-04-09,P000047,1,31.41,Online
T0035341,C003676,2023-04-10,P000126,2,90.72,Online
T0004730,C000478,2023-04-10,P000175,3,138.29,Online
T0005262,C000534,2023-04-10,P000091,2,213.84,Online
T0031138,C003228,2023-04-10,P000115,4,183.19,App
T0042806,C004459,2023-04-10,P000175,4,178.45,Online
T0041975,C004376,2023-04-10,P000113,1,15.22,Online
T0033057,C003423,2023-04-11,P000104,1,18.98,Online
T0037987,C003977,2023-04-11,P000075,2,36.28,Store
T0014466,C001494,2023-04-11,P000088,2,233.66,Online
T0031432,C003258,2023-04-11,P000108,2,26.03,Online
T0002917,C000302,2023-04-11,P000011,2,67.09,Online
T0021514,C002211,2023-04-11,P000019,4,365.78,Online
T0000285,C000034,2023-04-11,P000200,2,93.02,App
T0042418,C004419,2023-04-11,P000024,1,253.36,Store
T0046130,C004813,2023-04-11,P000128,1,56.03,App
T0035339,C003676,2023-04-11,P000103,3,395.2,Store
T0038760,C004049,2023-04-11,P000164,1,13.27,Online
T0019682,C002013,2023-04-12,P000112,1,204.52,App
T0019418,C001983,2023-04-12,P000012,2,129.55,Store
T0029781,C003086,2023-04-12,P000095,2,462.31,Store
T0008178,C000832,2023-04-12,P000001,1,291.43,App
T0046129,C004813,2023-04-12,P000011,1,34.38,Online
T0016759,C001718,2023-04-12,P000139,3,238.56,Store
T0000731,C000074,2023-04-12,P000161,3,426.25,Online
T0036028,C003747,2023-04-12,P000051,3,427.55,App
T0034197,C003556,2023-04-12,P000175,2,96.69,Store
T0029530,C003056,2023-04-12,P000054,1,148.65,Online
T0023392,C002423,2023-04-12,P000177,4,248.01,Store
T0007030,C000711,2023-04-12,P000027,2,139.19,App
T0017762,C001817,2023-04-12,P000061,2,349.83,Online
T0011378,C001171,2023-04-12,P000027,2,137.72,Store
T0029039,C003010,2023-04-13,P000073,1,50.13,Online
T0005489,C000555,2023-04-13,P000010,2,86.41,Store
T0045720,C004773,2023-04-13,P000063,2,662.29,Online
T0012326,C001270,2023-04-13,P000119,1,301.97,Online
T0041432,C004316,2023-04-13,P000180,2,66.15,Online
T0020132,C002063,2023-04-13,P000042,2,146.82,App
T0026961,C002804,2023-04-13,P000008,2,97.81,Store
T0003629,C000375,2023-04-13,P000042,3,240.35,App
T0015525,C001599,2023-04-13,P000003,1,122.54,Online
T0032093,C003323,2023-04-13,P000168,1,34.68,Online
T0040936,C004260,2023-04-13,P000077,1,202.13,App
T0003468,C000357,2023-04-13,P000115,2,85.13,App
T0017293,C001769,2023-04-13,P000155,1,25.99,Store
T0019419,C001983,2023-04-14,P000095,2,459.03,App
T0005450,C000552,2023-04-14,P000076,2,74.47,Online
T0023062,C002384,2023-04-14,P000011,1,33.74,Online
T0038684,C004045,2023-04-14,P000010,2,82.34,Store
T0044735,C004669,2023-04-14,P000169,2,430.84,Online
T0046790,C004892,2023-04-14,P000153,3,324.93,App
T0043598,C004549,2023-04-14,P000087,1,58.88,Store
T0034508,C003587,2023-04-14,P000173,1,171.27,Store
T0041598,C004334,2023-04-14,P000037,4,48.99,App
T0004685,C000473,2023-04-14,P000117,3,166.95,Store
T0020576,C002119,2023-04-14,P000098,3,189.4,Store
T0029037,C003010,2023-04-15,P000033,2,513.51,App
T0044451,C004636,2023-04-15,P000107,3,74.31,Store
T0029038,C003010,2023-04-15,P000036,2,246.12,App
T0019660,C002012,2023-04-15,P000025,3,767.03,Online
T0015856,C001633,2023-04-15,P000110,3,84.29,Online
T0013436,C001388,2023-04-15,P000115,1,45.7,App
T0013199,C001362,2023-04-15,P000144,1,43.01,Online
T0043073,C004490,2023-04-15,P000108,1,14.99,Online
T0046448,C004857,2023-04-15,P000181,1,21.38,Store
T0034040,C003534,2023-04-15,P000152,1,169.91,Online
T0012115,C001250,2023-04-15,P000109,5,1853.65,App
T0020579,C002119,2023-04-15,P000167,2,533.83,Online
T0006025,C000612,2023-04-15,P000060,5,192.95,Online
T0020163,C002067,2023-04-15,P000049,1,187.34,App
T0040061,C004178,2023-04-15,P000188,2,591.52,Online
T0046213,C004825,2023-04-15,P000019,2,196.63,Store
T0013302,C001372,2023-04-16,P000137,1,257.16,Online
T0019681,C002013,2023-04-16,P000180,2,67.25,Online
T0047678,C004993,2023-04-16,P000007,1,19.09,Store
T0011176,C001152,2023-04-16,P000111,1,73.86,App
T0010581,C001094,2023-04-16,P000192,2,41.97,App
T0021013,C002164,2023-04-16,P000111,1,76.16,App
T0001389,C000144,2023-04-16,P000017,2,134.97,Online
T0043468,C004534,2023-04-16,P000023,1,14.64,Online
T0028265,C002932,2023-04-16,P000100,2,44.43,Online
T0017410,C001783,2023-04-16,P000189,3,156.9,Online
T0028694,C002972,2023-04-16,P000164,3,42.51,Store
T0009876,C001004,2023-04-16,P000053,3,23.14,Online
T0046494,C004864,2023-04-16,P000072,3,688.8,App
T0040703,C004240,2023-04-16,P000168,1,38.09,Store
T0019093,C001950,2023-04-16,P000128,2,108.08,Online
T0042091,C004387,2023-04-16,P000081,2,29.79,Online
T0035973,C003743,2023-04-17,P000026,3,153.26,Store
T0019877,C002032,2023-04-17,P000007,1,18.66,Online
T0005970,C000606,2023-04-17,P000040,1,56.51,App
T0018267,C001871,2023-04-17,P000047,1,27.0,Store
T0039921,C004167,2023-04-17,P000125,2,472.94,Online
T0019305,C001973,2023-04-17,P000017,3,203.1,Online
T0015857,C001633,2023-04-17,P000072,3,753.93,Online
T0005601,C000565,2023-04-18,P000108,1,13.16,Store
T0002916,C000302,2023-04-18,P000043,2,78.18,Online
T0019746,C002019,2023-04-18,P000048,2,29.18,Online
T0035974,C003743,2023-04-18,P000044,2,666.25,Online
T0031434,C003258,2023-04-18,P000053,3,21.78,Store
T0033674,C003493,2023-04-18,P000060,1,39.37,Online
T0010582,C001094,2023-04-18,P000079,2,249.59,Online
T0030817,C003201,2023-04-18,P000012,2,110.6,Online
T0004477,C000453,2023-04-18,P000134,3,106.19,Online
T0006026,C000612,2023-04-18,P000017,1,67.52,Online
T0008740,C000887,2023-04-18,P000026,1,46.01,Store
T0016760,C001718,2023-04-18,P000189,2,101.64,Online
T0037216,C003893,2023-04-18,P000198,2,268.62,Online
T0023811,C002463,2023-04-18,P000195,1,212.51,Online
T0038758,C004049,2023-04-19,P000142,1,9.86,Online
T0045864,C004786,2023-04-19,P000033,1,285.42,Store
T0045811,C004779,2023-04-19,P000141,3,1024.07,Online
T0044153,C004602,2023-04-19,P000053,3,25.06,Store
T0019417,C001983,2023-04-19,P000102,1,17.39,Online
T0023672,C002447,2023-04-19,P000026,1,44.24,Store
T0029312,C003034,2023-04-19,P000168,2,72.2,Online
T0025040,C002595,2023-04-19,P000049,4,798.12,Store
T0016089,C001653,2023-04-19,P000020,2,119.78,Store
T0003630,C000375,2023-04-19,P000109,1,330.94,App
T0041904,C004369,2023-04-19,P000151,2,148.31,Online
T0004878,C000494,2023-04-19,P000086,2,108.43,App
T0014176,C001464,2023-04-19,P000080,2,81.15,Store
T0011227,C001156,2023-04-19,P000014,3,455.38,Online
T0020501,C002109,2023-04-20,P000030,1,15.86,Online
T0026575,C002764,2023-04-20,P000118,2,102.91,Online
T0041976,C004376,2023-04-20,P000125,3,708.83,App
T0035893,C003734,2023-04-20,P000001,2,588.84,Store
T0031903,C003304,2023-04-20,P000144,2,88.28,Store
T0004325,C000438,2023-04-20,P000190,2,265.58,App
T0038352,C004010,2023-04-20,P000100,2,42.76,Online
T0035340,C003676,2023-04-21,P000198,5,785.55,Store
T0040005,C004172,2023-04-21,P000191,1,173.56,Online
T0018829,C001927,2023-04-21,P000101,1,21.27,Online
T0026209,C002729,2023-04-21,P000003,2,236.13,Online
T0040427,C004211,2023-04-21,P000046,2,603.35,Online
T0020218,C002072,2023-04-21,P000199,2,189.07,Online
T0028104,C002919,2023-04-21,P000146,1,67.43,Online
T0038296,C004005,2023-04-21,P000200,1,49.06,Online
T0018830,C001927,2023-04-21,P000129,2,122.67,Online
T0046212,C004825,2023-04-22,P000157,1,17.89,App
T0005671,C000574,2023-04-22,P000116,3,42.2,App
T0016923,C001733,2023-04-22,P000163,2,40.02,Online
T0010991,C001138,2023-04-22,P000161,1,137.19,Store
T0029780,C003086,2023-04-22,P000200,2,93.98,Online
T0031896,C003303,2023-04-22,P000046,4,1109.09,Online
T0005971,C000606,2023-04-22,P000071,2,139.67,App
T0029150,C003022,2023-04-22,P000135,1,19.86,Store
T0016492,C001696,2023-04-22,P000102,1,18.38,Online
T0020578,C002119,2023-04-22,P000087,2,103.06,Store
T0047679,C004993,2023-04-22,P000166,1,63.47,Store
T0038353,C004010,2023-04-23,P000081,1,16.72,Online
T0047276,C004954,2023-04-23,P000139,3,225.83,Store
T0010380,C001069,2023-04-23,P000063,1,325.95,Online
T0012328,C001270,2023-04-23,P000083,2,444.01,Online
T0009875,C001004,2023-04-23,P000002,3,142.25,App
T0013198,C001362,2023-04-23,P000049,1,189.14,Store
T0006287,C000640,2023-04-23,P000035,3,154.06,App
T0021750,C002237,2023-04-23,P000088,2,252.87,Online
T0047020,C004927,2023-04-23,P000069,1,50.07,Online
T0036311,C003778,2023-04-23,P000013,4,177.69,Online
T0016981,C001737,2023-04-23,P000049,1,180.09,Online
T0025319,C002627,2023-04-23,P000170,2,143.28,Online
T0016090,C001653,2023-04-23,P000170,1,78.73,App
T0046340,C004843,2023-04-24,P000140,1,65.97,Store
T0035661,C003710,2023-04-24,P000028,1,41.18,App
T0017961,C001837,2023-04-24,P000121,2,71.39,Online
T0036413,C003787,2023-04-24,P000037,2,26.38,Online
T0023593,C002438,2023-04-24,P000049,1,169.66,Online
T0042419,C004419,2023-04-24,P000001,3,984.15,Online
T0022654,C002344,2023-04-24,P000126,3,153.69,App
T0011478,C001182,2023-04-24,P000008,2,105.1,Online
T0016925,C001733,2023-04-25,P000102,3,53.64,App
T0032832,C003402,2023-04-25,P000037,2,28.51,Online
T0005261,C000534,2023-04-25,P000133,2,27.76,Online
T0008741,C000887,2023-04-25,P000101,1,20.3,Online
T0027225,C002832,2023-04-25,P000065,3,242.17,Store
T0018815,C001926,2023-04-25,P000156,3,302.05,Store
T0038759,C004049,2023-04-25,P000096,5,392.0,Online
T0044508,C004643,2023-04-25,P000044,2,626.9,Online
T0019519,C001993,2023-04-25,P000165,2,441.61,Online
T0022519,C002330,2023-04-25,P000131,2,179.18,Online
T0015316,C001579,2023-04-25,P000002,2,99.58,Store
T0006124,C000617,2023-04-25,P000160,1,99.69,Online
T0033839,C003512,2023-04-25,P000129,3,157.58,Store
T0035865,C003731,2023-04-26,P000089,2,392.34,Online
T0032814,C003400,2023-04-26,P000178,2,37.41,Store
T0028505,C002953,2023-04-26,P000185,2,235.08,Online
T0004600,C000466,2023-04-26,P000039,3,82.63,Store
T0006288,C000640,2023-04-26,P000188,1,300.01,Store
T0000913,C000093,2023-04-26,P000191,2,286.95,Online
T0031433,C003258,2023-04-26,P000125,1,231.95,Store
T0029036,C003010,2023-04-26,P000047,1,30.26,Online
T0007166,C000724,2023-04-26,P000016,2,529.42,App
T0035708,C003714,2023-04-26,P000055,5,172.14,Store
T0009801,C000997,2023-04-26,P000166,1,58.87,Online
T0039302,C004104,2023-04-26,P000001,2,684.5,App
T0019127,C001953,2023-04-26,P000096,2,158.08,Online
T0012327,C001270,2023-04-27,P000086,4,205.92,Online
T0027490,C002859,2023-04-27,P000024,1,245.76,Online
T0025318,C002627,2023-04-27,P000196,2,269.49,Store
T0023673,C002447,2023-04-27,P000199,2,161.79,App
T0016298,C001676,2023-04-27,P000136,2,137.16,Store
T0013303,C001372,2023-04-27,P000010,3,128.03,Store
T0008701,C000885,2023-04-27,P000186,1,31.89,Online
T0009512,C000964,2023-04-27,P000087,1,56.03,Store
T0020109,C002058,2023-04-27,P000131,2,207.96,Online
T0029173,C003026,2023-04-27,P000079,1,126.77,Store
T0028105,C002919,2023-04-27,P000016,2,561.93,Online
T0032450,C003357,2023-04-27,P000030,1,14.67,Online
T0023430,C002427,2023-04-28,P000132,3,101.74,Store
T0004684,C000473,2023-04-28,P000106,2,157.81,Online
T0010519,C001087,2023-04-28,P000148,2,339.56,App
T0037255,C003897,2023-04-28,P000167,4,881.44,Store
T0020133,C002063,2023-04-28,P000119,1,296.62,Online
T0025262,C002621,2023-04-28,P000179,3,84.95,Online
T0005545,C000560,2023-04-28,P000188,1,301.56,App
T0032911,C003411,2023-04-28,P000063,2,691.78,Online
T0007916,C000801,2023-04-28,P000034,1,120.78,Store
T0004563,C000462,2023-04-28,P000093,1,19.87,Online
T0009422,C000952,2023-04-28,P000102,1,19.19,Store
T0015346,C001581,2023-04-28,P000088,2,224.75,App
T0021616,C002220,2023-04-28,P000096,1,77.91,Online
T0004879,C000494,2023-04-28,P000181,2,43.24,App
T0011009,C001139,2023-04-29,P000147,2,576.66,App
T0011391,C001172,2023-04-29,P000166,4,255.09,Store
T0006620,C000673,2023-04-29,P000152,1,156.09,App
T0043923,C004576,2023-04-29,P000072,3,796.26,Online
T0003278,C000338,2023-04-29,P000016,1,294.78,App
T0036162,C003762,2023-04-29,P000053,1,8.75,Online
T0030872,C003204,2023-04-29,P000076,2,83.0,Online
T0031735,C003290,2023-04-29,P000095,2,495.86,Online
T0006450,C000654,2023-04-29,P000052,1,45.31,App
T0040601,C004230,2023-04-29,P000054,1,143.7,Online
T0005281,C000536,2023-04-29,P000159,3,484.11,Online
T0022497,C002329,2023-04-29,P000034,2,249.35,Store
T0021360,C002197,2023-04-29,P000067,1,75.56,App
T0009448,C000955,2023-04-29,P000032,2,38.14,Store
T0013112,C001351,2023-04-29,P000140,2,150.52,Store
T0041120,C004280,2023-04-29,P000153,1,115.37,Store
T0025596,C002659,2023-04-30,P000097,2,170.65,Online
T0034533,C003589,2023-04-30,P000090,3,126.62,Online
T0009447,C000955,2023-04-30,P000011,2,72.74,App
T0029614,C003068,2023-04-30,P000092,3,501.69,App
T0034273,C003563,2023-04-30,P000031,3,137.35,Store
T0019094,C001950,2023-04-30,P000086,2,89.37,Online
T0045967,C004795,2023-04-30,P000078,2,531.18,App
T0008028,C000816,2023-05-01,P000126,1,47.93,Online
T0019259,C001968,2023-05-01,P000077,3,528.64,Online
T0030122,C003131,2023-05-01,P000134,2,65.16,Online
T0001846,C000194,2023-05-01,P000139,2,159.19,Online
T0016678,C001712,2023-05-01,P000171,2,265.45,Online
T0039531,C004125,2023-05-01,P000177,2,147.55,Online
T0024768,C002563,2023-05-01,P000120,2,67.48,Store
T0045541,C004758,2023-05-01,P000094,2,54.46,Store
T0016763,C001718,2023-05-01,P000073,3,150.14,Online
T0020165,C002067,2023-05-01,P000049,2,386.86,App
T0044030,C004588,2023-05-01,P000062,2,161.09,Online
T0028695,C002972,2023-05-02,P000030,2,28.89,Store
T0038142,C003988,2023-05-02,P000133,1,12.43,Online
T0039363,C004108,2023-05-02,P000012,1,64.32,Online
T0041644,C004340,2023-05-02,P000026,2,101.96,Online
T0024375,C002523,2023-05-02,P000012,2,119.71,App
T0024981,C002588,2023-05-02,P000150,1,205.22,Online
T0036243,C003768,2023-05-02,P000099,1,26.57,App
T0047577,C004983,2023-05-02,P000095,3,682.93,Online
T0047680,C004993,2023-05-02,P000031,2,90.92,Online
T0039849,C004162,2023-05-02,P000003,1,108.52,Store
T0019571,C002002,2023-05-02,P000097,2,149.54,Online
T0031352,C003252,2023-05-02,P000088,1,110.89,App
T0044682,C004664,2023-05-03,P000194,3,57.46,App
T0015317,C001579,2023-05-03,P000165,1,216.57,Online
T0036414,C003787,2023-05-03,P000176,2,246.48,App
T0036030,C003747,2023-05-03,P000095,1,219.32,App
T0016762,C001718,2023-05-03,P000002,1,46.1,App
T0030123,C003131,2023-05-03,P000059,2,63.71,Online
T0047541,C004981,2023-05-03,P000111,2,141.05,App
T0017100,C001749,2023-05-03,P000022,2,22.93,App
T0047616,C004985,2023-05-03,P000128,1,50.34,App
T0031800,C003294,2023-05-03,P000169,2,463.33,Online
T0029692,C003079,2023-05-03,P000173,4,650.16,Online
T0029203,C003029,2023-05-03,P000076,2,79.09,Online
T0010583,C001094,2023-05-04,P000111,3,208.8,Online
T0019520,C001993,2023-05-04,P000192,3,60.57,Online
T0027491,C002859,2023-05-04,P000109,2,678.13,Online
T0039011,C004074,2023-05-04,P000114,1,53.7,Online
T0032094,C003323,2023-05-04,P000138,1,8.25,Store
T0030607,C003182,2023-05-04,P000049,1,182.36,App
T0031435,C003258,2023-05-04,P000156,1,97.38,Online
T0032834,C003402,2023-05-04,P000042,1,76.23,Online
T0036381,C003785,2023-05-04,P000178,2,38.27,Online
T0022456,C002325,2023-05-04,P000011,3,96.77,Store
T0014756,C001520,2023-05-04,P000156,2,211.9,Online
T0035975,C003743,2023-05-04,P000114,1,60.9,App
T0026935,C002803,2023-05-04,P000060,1,41.88,Online
T0002164,C000227,2023-05-04,P000175,2,88.45,Online
T0003985,C000407,2023-05-04,P000002,1,43.06,Store
T0005603,C000565,2023-05-04,P000010,2,81.47,Online
T0019306,C001973,2023-05-04,P000033,2,535.98,Online
T0041599,C004334,2023-05-05,P000189,3,158.5,App
T0044581,C004650,2023-05-05,P000038,1,60.57,Online
T0039222,C004097,2023-05-05,P000108,1,15.57,App
T0007169,C000724,2023-05-05,P000143,2,55.17,App
T0005282,C000536,2023-05-05,P000015,3,360.44,Store
T0000580,C000059,2023-05-05,P000186,2,58.02,Store
T0047557,C004982,2023-05-05,P000077,2,352.33,Online
T0009895,C001008,2023-05-05,P000184,1,311.46,Online
T0029691,C003079,2023-05-05,P000027,1,69.04,Online
T0024963,C002587,2023-05-05,P000085,2,552.36,Store
T0044423,C004633,2023-05-05,P000090,2,83.06,Store
T0038427,C004020,2023-05-06,P000027,3,202.14,App
T0040767,C004246,2023-05-06,P000164,1,13.74,Online
T0015318,C001579,2023-05-06,P000069,2,101.96,Online
T0027139,C002821,2023-05-06,P000064,1,106.22,Online
T0039361,C004108,2023-05-06,P000194,5,91.03,Online
T0038606,C004037,2023-05-06,P000084,3,114.77,App
T0009378,C000948,2023-05-06,P000033,3,827.62,Online
T0015994,C001643,2023-05-06,P000123,1,69.67,Online
T0026345,C002740,2023-05-06,P000043,1,40.28,Online
T0014123,C001458,2023-05-06,P000068,2,107.91,Online
T0022454,C002325,2023-05-06,P000080,2,80.26,Online
T0041330,C004304,2023-05-06,P000033,1,243.59,Online
T0046519,C004867,2023-05-06,P000092,1,174.57,Online
T0009451,C000955,2023-05-06,P000168,2,66.96,Store
T0034597,C003597,2023-05-06,P000134,3,114.8,Online
T0028266,C002932,2023-05-06,P000036,3,356.7,Store
T0020134,C002063,2023-05-06,P000010,2,84.96,Online
T0005602,C000565,2023-05-07,P000045,2,311.63,Online
T0030150,C003135,2023-05-07,P000143,1,26.34,Online
T0012684,C001301,2023-05-07,P000051,3,385.23,Online
T0038297,C004005,2023-05-07,P000127,3,106.16,Online
T0040866,C004252,2023-05-07,P000115,3,131.67,Store
T0036361,C003783,2023-05-07,P000188,1,315.96,Online
T0026554,C002761,2023-05-07,P000078,2,484.98,App
T0040867,C004252,2023-05-07,P000022,2,20.31,Online
T0006201,C000629,2023-05-07,P000170,4,292.77,Online
T0014697,C001516,2023-05-07,P000042,1,85.41,Online
T0011589,C001192,2023-05-07,P000066,3,921.08,Store
T0039362,C004108,2023-05-07,P000084,1,37.96,App
T0009019,C000913,2023-05-07,P000115,1,42.96,Online
T0021853,C002248,2023-05-07,P000144,1,43.0,Online
T0013795,C001421,2023-05-07,P000099,3,69.59,Store
T0043734,C004559,2023-05-07,P000091,2,210.95,Store
T0035709,C003714,2023-05-07,P000030,1,16.69,Store
T0019095,C001950,2023-05-07,P000199,2,188.27,Online
T0040376,C004207,2023-05-08,P000162,1,312.93,Store
T0047515,C004980,2023-05-08,P000050,2,110.91,Online
T0002111,C000221,2023-05-08,P000108,2,30.75,Online
T0043421,C004529,2023-05-08,P000046,3,786.49,Store
T0043469,C004534,2023-05-08,P000126,2,95.16,App
T0021077,C002173,2023-05-08,P000184,4,1305.99,App
T0017962,C001837,2023-05-08,P000023,2,30.03,Store
T0015526,C001599,2023-05-08,P000041,1,165.11,Store
T0016091,C001653,2023-05-08,P000164,2,29.41,Store
T0011240,C001157,2023-05-08,P000137,1,270.05,Store
T0007168,C000724,2023-05-08,P000144,1,43.24,App
T0042033,C004381,2023-05-08,P000067,3,215.17,Online
T0014677,C001515,2023-05-08,P000020,1,57.37,App
T0030818,C003201,2023-05-08,P000168,4,149.99,Store
T0003921,C000401,2023-05-09,P000163,1,19.31,Store
T0016927,C001733,2023-05-09,P000071,2,132.22,Online
T0047516,C004980,2023-05-09,P000157,2,41.0,Store
