customer_id,signup_date,gender,age,region,plan,tenure_days,is_active,last_activity_date,churned
C000397,2024-01-14,Female,41,South,Premium,564,1,2025-07-22,0
C000398,2023-07-03,Female,36,West,Standard,759,1,2025-05-12,0
C000399,2024-03-11,Male,38,East,Standard,507,1,2025-05-25,0
C000400,2024-01-11,Female,30,South,Premium,567,1,2025-06-22,0
C000401,2023-01-20,Female,36,West,Basic,923,1,2025-07-28,0
C000402,2023-09-23,Male,48,South,Basic,677,0,2024-12-17,1
C000403,2024-05-02,Male,38,South,Standard,455,1,2025-06-26,0
C000404,2024-05-18,Female,36,East,Standard,439,1,2025-06-06,0
C000405,2023-08-30,Female,32,West,Standard,701,1,2025-05-05,0
C000406,2023-08-28,Female,47,East,Basic,703,1,2025-06-05,0
C000407,2023-04-17,Male,24,East,Premium,836,1,2025-06-28,0
C000408,2024-08-29,Female,28,South,Basic,336,1,2025-06-07,0
C000409,2024-12-21,Male,23,South,Standard,222,1,2025-07-14,0
C000410,2024-03-06,Female,39,North,Premium,512,1,2025-07-16,0
C000411,2023-08-24,Female,48,East,Basic,707,0,2024-12-21,1
C000412,2023-01-07,Male,33,North,Premium,936,1,2025-07-06,0
C000413,2024-02-25,Female,26,North,Standard,522,0,2025-03-19,1
C000414,2023-09-10,Male,53,West,Premium,690,1,2025-07-10,0
C000415,2023-02-02,Unknown,41,South,Basic,910,1,2025-05-31,0
C000416,2024-02-15,Male,39,North,Premium,532,1,2025-07-30,0
C000417,2024-03-04,Male,35,North,Basic,514,1,2025-05-19,0
C000418,2023-06-05,Male,43,South,Standard,787,1,2025-05-10,0
C000419,2024-03-24,Male,39,South,Basic,494,0,2025-03-28,1
C000420,2024-07-06,Male,32,North,Basic,390,1,2025-07-26,0
C000421,2023-11-09,Female,33,North,Basic,630,1,2025-06-01,0
C000422,2023-05-05,Female,26,South,Basic,818,1,2025-07-01,0
C000423,2023-02-21,Female,25,South,Basic,891,0,2025-02-22,1
C000424,2024-02-22,Male,34,North,Basic,525,1,2025-07-16,0
C000425,2023-05-14,Female,48,South,Basic,809,0,2025-04-24,1
C000426,2023-12-05,Male,26,South,Basic,604,1,2025-07-30,0
C000427,2024-02-24,Female,45,North,Basic,523,1,2025-05-20,0
C000428,2024-11-21,Male,29,West,Basic,252,0,2025-02-08,1
C000429,2024-06-03,Female,19,West,Premium,423,1,2025-07-30,0
C000430,2024-01-02,Female,42,North,Standard,576,1,2025-07-27,0
C000431,2024-11-05,Female,53,North,Basic,268,1,2025-07-05,0
C000432,2024-10-29,Male,28,East,Standard,275,0,2025-04-12,1
C000433,2023-11-04,Male,21,East,Standard,635,1,2025-07-17,0
C000434,2023-04-11,Male,41,West,Basic,842,1,2025-05-03,0
C000435,2024-07-15,Female,27,South,Basic,381,1,2025-07-09,0
C000436,2023-11-11,Female,42,East,Standard,628,1,2025-05-24,0
C000437,2024-10-26,Male,48,West,Premium,278,1,2025-07-14,0
C000438,2023-01-03,Female,40,South,Standard,940,1,2025-07-03,0
C000439,2024-09-14,Female,45,North,Standard,320,1,2025-06-14,0
C000440,2023-11-01,Female,45,South,Basic,638,1,2025-05-13,0
C000441,2023-06-12,Male,46,North,Standard,780,1,2025-07-17,0
C000442,2024-10-31,Male,37,North,Basic,273,0,2025-01-09,1
C000443,2024-11-07,Male,44,East,Basic,266,1,2025-07-14,0
C000444,2024-11-03,Female,38,North,Standard,270,0,2025-04-14,1
C000445,2024-05-16,Male,40,North,Premium,441,0,2025-04-15,1
C000446,2023-08-27,Female,67,West,Basic,704,0,2025-01-11,1
C000447,2025-01-26,Female,39,South,Basic,186,1,2025-07-09,0
C000448,2023-06-03,Female,22,North,Standard,789,1,2025-06-10,0
C000449,2024-02-14,Female,35,North,Standard,533,1,2025-07-08,0
C000450,2023-10-09,Male,33,North,Basic,661,0,2025-04-24,1
C000451,2024-07-10,Male,34,North,Basic,386,1,2025-07-01,0
C000452,2024-10-01,Female,46,West,Basic,303,0,2025-02-19,1
C000453,2023-01-13,Male,48,North,Standard,930,1,2025-07-19,0
C000454,2023-05-19,Male,35,East,Premium,804,1,2025-05-19,0
C000455,2023-08-10,Male,23,North,Basic,721,1,2025-06-27,0
C000456,2024-08-18,Male,37,West,Premium,347,1,2025-06-08,0
C000457,2023-05-29,Male,31,East,Basic,794,1,2025-06-15,0
C000458,2025-03-16,Female,39,West,Basic,137,1,2025-05-09,0
C000459,2025-03-15,Female,35,South,Standard,138,0,2025-04-13,1
C000460,2023-02-21,Female,49,West,Standard,891,1,2025-06-26,0
C000461,2024-07-02,Male,39,West,Basic,394,1,2025-06-17,0
C000462,2023-03-02,Male,31,East,Standard,882,0,2025-02-27,1
C000463,2025-02-11,Male,23,North,Standard,170,1,2025-07-13,0
C000464,2023-11-07,Female,36,North,Basic,632,1,2025-07-11,0
C000465,2024-10-04,Male,36,North,Basic,300,1,2025-06-14,0
C000466,2023-03-05,Female,34,North,Basic,879,1,2025-07-19,0
C000467,2023-10-05,Female,44,East,Standard,665,0,2025-04-14,1
C000468,2024-12-26,Male,23,East,Basic,217,1,2025-07-30,0
C000469,2025-01-29,Male,29,South,Standard,183,1,2025-05-28,0
C000470,2024-09-26,Unknown,37,North,Standard,308,1,2025-06-17,0
C000471,2023-03-03,Unknown,31,North,Standard,881,1,2025-07-07,0
C000472,2023-08-16,Male,33,North,Standard,715,1,2025-07-20,0
C000473,2023-01-10,Male,36,South,Basic,933,1,2025-05-21,0
C000474,2024-11-04,Unknown,43,East,Premium,269,1,2025-07-07,0
C000475,2024-10-09,Male,35,North,Standard,295,1,2025-07-08,0
C000476,2023-12-04,Male,18,East,Standard,605,1,2025-06-05,0
C000477,2023-08-16,Male,30,South,Standard,715,1,2025-07-09,0
C000478,2023-03-26,Female,41,West,Standard,858,1,2025-07-09,0
C000479,2024-10-29,Male,44,North,Basic,275,1,2025-06-01,0
C000480,2025-03-21,Male,45,South,Basic,132,1,2025-07-26,0
C000481,2025-02-14,Male,48,North,Basic,167,0,2025-04-26,1
C000482,2024-07-31,Female,38,South,Premium,365,1,2025-06-09,0
C000483,2024-05-09,Unknown,39,South,Standard,448,1,2025-06-06,0
C000484,2024-07-10,Female,26,East,Basic,386,1,2025-06-14,0
C000485,2023-10-23,Female,18,North,Standard,647,0,2025-04-28,1
C000486,2023-11-08,Female,22,North,Basic,631,1,2025-07-19,0
C000487,2023-06-05,Male,29,East,Basic,787,0,2025-04-24,1
C000488,2024-06-01,Male,23,South,Basic,425,0,2024-11-29,1
C000489,2023-02-06,Female,34,South,Standard,906,1,2025-05-29,0
C000490,2024-01-07,Male,32,West,Premium,571,1,2025-07-07,0
C000491,2023-12-17,Male,46,South,Premium,592,1,2025-06-20,0
C000492,2025-03-24,Female,27,East,Basic,129,1,2025-06-18,0
C000493,2025-01-23,Male,38,East,Standard,189,0,2025-02-26,1
C000494,2023-03-19,Male,32,West,Premium,865,1,2025-07-14,0
C000495,2024-02-21,Unknown,26,East,Basic,526,1,2025-07-27,0
C000496,2023-10-03,Female,29,North,Standard,667,1,2025-07-23,0
C000497,2024-08-07,Male,18,South,Premium,358,0,2025-04-06,1
C000498,2024-07-09,Unknown,44,West,Standard,387,1,2025-07-21,0
C000499,2024-03-25,Female,51,North,Basic,493,1,2025-07-20,0
C000500,2024-02-22,Female,34,East,Premium,525,1,2025-07-09,0
C000501,2024-11-07,Male,37,West,Premium,266,1,2025-06-23,0
C000502,2025-01-13,Male,34,East,Standard,199,1,2025-07-25,0
C000503,2023-04-23,Female,28,South,Basic,830,0,2025-04-30,1
C000504,2024-04-30,Female,44,North,Standard,457,1,2025-06-19,0
C000505,2023-07-05,Female,40,South,Basic,757,0,2025-04-07,1
C000506,2024-11-25,Male,18,North,Basic,248,1,2025-07-12,0
C000507,2024-05-07,Male,26,West,Standard,450,1,2025-06-08,0
C000508,2023-05-29,Female,18,East,Premium,794,1,2025-05-29,0
C000509,2024-01-10,Male,52,East,Premium,568,1,2025-07-30,0
C000510,2023-12-08,Female,35,South,Standard,601,1,2025-07-17,0
C000511,2023-04-08,Male,39,North,Standard,845,1,2025-05-08,0
C000512,2024-08-20,Male,33,North,Basic,345,0,2025-04-20,1
C000513,2025-03-10,Female,48,North,Premium,143,1,2025-06-12,0
C000514,2024-11-29,Female,45,South,Standard,244,0,2025-04-10,1
C000515,2024-04-21,Male,34,South,Premium,466,1,2025-06-25,0
C000516,2024-01-19,Male,54,South,Standard,559,1,2025-07-29,0
C000517,2024-03-09,Female,38,South,Standard,509,0,2025-04-19,1
C000518,2023-09-08,Male,22,West,Premium,692,1,2025-07-26,0
C000519,2024-10-26,Female,38,South,Basic,278,1,2025-06-12,0
C000520,2023-04-08,Unknown,42,East,Basic,845,1,2025-07-15,0
C000521,2023-10-11,Male,35,North,Basic,659,1,2025-06-17,0
C000522,2024-03-20,Female,32,South,Premium,498,1,2025-07-15,0
C000523,2024-09-20,Male,54,North,Standard,314,1,2025-07-20,0
C000524,2024-05-08,Female,25,East,Standard,449,1,2025-07-06,0
C000525,2024-07-12,Male,18,North,Basic,384,0,2025-01-01,1
C000526,2024-12-03,Unknown,53,North,Standard,240,1,2025-07-17,0
C000527,2024-06-21,Male,24,West,Standard,405,1,2025-07-16,0
C000528,2024-11-29,Male,34,North,Basic,244,1,2025-07-21,0
C000529,2024-07-22,Unknown,33,South,Premium,374,1,2025-07-11,0
C000530,2023-01-17,Female,49,South,Basic,926,0,2025-04-15,1
C000531,2023-02-21,Female,51,South,Basic,891,1,2025-07-17,0
C000532,2024-05-14,Male,24,East,Basic,443,1,2025-07-18,0
C000533,2024-05-04,Female,50,East,Basic,453,1,2025-07-08,0
C000534,2023-01-16,Male,50,South,Standard,927,1,2025-07-29,0
C000535,2023-04-19,Male,37,North,Basic,834,1,2025-07-03,0
C000536,2023-04-26,Female,46,East,Premium,827,1,2025-07-28,0
C000537,2025-02-16,Male,47,South,Basic,165,1,2025-07-07,0
C000538,2023-08-16,Female,34,West,Standard,715,1,2025-07-23,0
C000539,2025-03-23,Female,35,South,Standard,130,1,2025-05-30,0
C000540,2023-07-05,Female,42,East,Standard,757,0,2025-02-16,1
C000541,2023-08-27,Female,20,West,Basic,704,1,2025-06-04,0
C000542,2023-05-09,Female,33,East,Premium,814,1,2025-07-14,0
C000543,2025-01-06,Male,24,South,Standard,206,1,2025-07-30,0
C000544,2024-08-27,Female,51,East,Basic,338,1,2025-06-17,0
C000545,2024-04-17,Male,33,East,Basic,470,1,2025-05-18,0
C000546,2024-01-21,Male,39,East,Basic,557,1,2025-07-11,0
C000547,2024-09-30,Female,34,North,Premium,304,1,2025-07-23,0
C000548,2023-02-25,Female,34,East,Basic,887,0,2025-04-14,1
C000549,2023-10-30,Female,39,North,Basic,640,1,2025-06-10,0
C000550,2023-06-13,Male,29,North,Basic,779,0,2024-07-01,1
C000551,2024-06-07,Female,35,East,Basic,419,1,2025-07-07,0
C000552,2023-01-24,Male,34,North,Standard,919,1,2025-06-20,0
C000553,2025-04-01,Female,32,West,Standard,121,1,2025-05-18,0
C000554,2023-12-20,Female,40,West,Basic,589,1,2025-06-14,0
C000555,2023-03-13,Female,32,West,Basic,871,1,2025-05-30,0
C000556,2024-02-24,Male,53,East,Basic,523,1,2025-07-19,0
C000557,2023-05-03,Male,43,South,Standard,820,1,2025-07-25,0
C000558,2024-09-08,Male,23,South,Premium,326,1,2025-07-22,0
C000559,2023-09-27,Female,42,South,Basic,673,0,2025-01-23,1
C000560,2023-01-23,Female,30,North,Basic,920,1,2025-07-18,0
C000561,2024-04-27,Male,38,South,Basic,460,1,2025-06-30,0
C000562,2024-07-12,Female,29,East,Premium,384,1,2025-07-21,0
C000563,2023-10-28,Female,18,North,Standard,642,1,2025-06-26,0
C000564,2024-08-21,Female,36,North,Basic,344,0,2024-09-18,1
C000565,2023-04-01,Female,22,East,Basic,852,1,2025-05-11,0
C000566,2024-04-27,Female,41,North,Basic,460,1,2025-06-01,0
C000567,2024-08-26,Male,38,North,Standard,339,1,2025-06-05,0
C000568,2025-03-10,Male,30,North,Basic,143,0,2025-04-07,1
C000569,2024-01-17,Male,55,East,Basic,561,1,2025-05-28,0
C000570,2024-02-23,Unknown,24,East,Standard,524,1,2025-07-30,0
C000571,2024-04-25,Female,30,East,Basic,462,0,2024-09-06,1
C000572,2023-05-05,Female,25,North,Standard,818,1,2025-07-25,0
C000573,2023-07-07,Male,57,East,Basic,755,0,2025-03-19,1
C000574,2023-04-19,Male,50,East,Standard,834,1,2025-06-14,0
C000575,2023-08-29,Male,22,South,Basic,702,1,2025-07-07,0
C000576,2024-03-16,Male,28,South,Premium,502,1,2025-07-08,0
C000577,2024-08-22,Female,29,East,Basic,343,1,2025-07-11,0
C000578,2024-11-26,Unknown,31,South,Basic,247,1,2025-07-15,0
C000579,2025-03-15,Female,26,East,Premium,138,1,2025-07-16,0
C000580,2023-02-25,Female,30,North,Premium,887,0,2025-04-12,1
C000581,2023-11-20,Male,47,East,Basic,619,0,2025-04-04,1
C000582,2024-09-10,Male,56,South,Premium,324,1,2025-07-06,0
C000583,2023-07-17,Male,21,South,Basic,745,1,2025-06-16,0
C000584,2024-08-04,Female,26,South,Standard,361,1,2025-07-25,0
C000585,2025-02-08,Female,39,West,Basic,173,0,2025-05-01,1
C000586,2023-05-10,Male,21,West,Basic,813,1,2025-07-29,0
C000587,2023-10-31,Male,39,East,Standard,639,1,2025-07-16,0
C000588,2025-02-04,Male,42,East,Standard,177,1,2025-06-14,0
C000589,2024-03-15,Male,44,North,Standard,503,0,2025-02-21,1
C000590,2023-11-23,Male,42,East,Standard,616,1,2025-07-10,0
C000591,2024-12-14,Male,31,South,Premium,229,1,2025-06-07,0
C000592,2023-11-23,Male,35,South,Basic,616,1,2025-06-28,0
C000593,2023-05-19,Female,25,North,Basic,804,1,2025-06-09,0
C000594,2024-02-07,Female,41,North,Standard,540,1,2025-06-05,0
C000595,2024-01-10,Male,53,North,Basic,568,1,2025-06-28,0
C000596,2023-05-12,Male,41,North,Standard,811,1,2025-06-18,0
C000597,2024-09-19,Male,30,North,Standard,315,1,2025-07-14,0
C000598,2023-12-04,Male,46,East,Basic,605,1,2025-06-02,0
C000599,2024-06-12,Male,60,North,Premium,414,1,2025-05-10,0
C000600,2023-11-26,Female,39,South,Basic,613,1,2025-06-09,0
C000601,2023-07-01,Female,42,West,Basic,761,1,2025-07-25,0
C000602,2024-01-24,Female,43,North,Basic,554,1,2025-06-25,0
C000603,2025-01-06,Male,20,West,Basic,206,1,2025-05-08,0
C000604,2025-02-08,Female,32,East,Basic,173,1,2025-05-15,0
C000605,2023-11-13,Male,31,South,Standard,626,1,2025-06-12,0
C000606,2023-03-17,Male,45,North,Standard,867,1,2025-07-28,0
C000607,2023-12-28,Female,44,North,Premium,581,0,2025-03-05,1
C000608,2025-03-10,Female,35,South,Basic,143,1,2025-06-23,0
C000609,2023-02-02,Female,31,North,Basic,910,0,2025-04-15,1
C000610,2024-02-09,Female,20,North,Premium,538,1,2025-05-21,0
C000611,2024-12-08,Female,36,North,Basic,235,1,2025-07-19,0
C000612,2023-01-25,Female,27,East,Premium,918,1,2025-07-13,0
C000613,2024-03-24,Female,26,North,Premium,494,1,2025-06-19,0
C000614,2024-09-22,Female,46,East,Premium,312,1,2025-07-21,0
C000615,2023-09-04,Female,45,North,Basic,696,1,2025-07-03,0
C000616,2023-10-19,Unknown,32,West,Basic,651,1,2025-05-20,0
C000617,2023-02-23,Female,21,North,Standard,889,1,2025-06-24,0
C000618,2025-03-20,Male,28,East,Standard,133,1,2025-07-18,0
C000619,2025-03-02,Female,46,South,Basic,151,1,2025-07-24,0
C000620,2024-03-08,Male,41,East,Standard,510,1,2025-06-03,0
C000621,2024-06-30,Male,32,North,Basic,396,0,2024-09-04,1
C000622,2023-08-13,Male,37,South,Standard,718,1,2025-06-25,0
C000623,2024-11-02,Female,18,North,Premium,271,1,2025-07-16,0
C000624,2024-07-14,Female,18,South,Basic,382,1,2025-06-13,0
C000625,2024-10-15,Male,56,North,Basic,289,1,2025-06-11,0
C000626,2025-03-25,Male,42,South,Basic,128,1,2025-07-31,0
C000627,2024-08-16,Male,37,North,Basic,349,1,2025-07-14,0
C000628,2024-07-04,Female,33,North,Basic,392,0,2025-04-22,1
C000629,2023-05-06,Male,19,East,Basic,817,0,2024-10-28,1
C000630,2024-06-20,Male,46,West,Basic,406,1,2025-05-04,0
C000631,2025-02-09,Male,25,South,Premium,172,1,2025-05-19,0
C000632,2024-07-19,Female,44,East,Premium,377,1,2025-07-26,0
C000633,2023-08-05,Male,38,East,Basic,726,1,2025-07-13,0
C000634,2023-09-27,Female,36,South,Basic,673,1,2025-05-11,0
C000635,2024-08-08,Male,23,North,Basic,357,1,2025-06-12,0
C000636,2024-10-07,Female,24,North,Standard,297,1,2025-07-18,0
C000637,2024-01-11,Male,40,West,Standard,567,1,2025-07-11,0
C000638,2023-04-23,Female,37,South,Premium,830,1,2025-07-18,0
C000639,2023-10-20,Male,37,East,Basic,650,0,2025-04-25,1
C000640,2023-01-27,Female,39,South,Standard,916,1,2025-07-06,0
C000641,2023-01-21,Female,18,South,Standard,922,1,2025-07-25,0
C000642,2024-03-16,Female,47,South,Premium,502,0,2025-04-23,1
C000643,2024-03-06,Female,33,East,Standard,512,1,2025-06-16,0
C000644,2023-05-27,Male,48,North,Basic,796,1,2025-07-15,0
C000645,2024-09-07,Female,18,South,Standard,327,1,2025-06-24,0
C000646,2024-02-07,Female,42,South,Premium,540,1,2025-06-25,0
C000647,2025-01-15,Male,42,West,Basic,197,0,2025-02-19,1
C000648,2023-10-23,Female,22,South,Basic,647,0,2025-01-21,1
C000649,2024-12-31,Male,30,East,Basic,212,0,2025-03-24,1
C000650,2023-07-01,Male,26,North,Basic,761,0,2025-03-08,1
C000651,2024-04-20,Male,45,North,Basic,467,1,2025-07-07,0
C000652,2023-12-26,Male,40,West,Premium,583,1,2025-07-30,0
C000653,2024-05-28,Female,52,East,Standard,429,1,2025-07-05,0
C000654,2023-02-05,Male,39,South,Standard,907,1,2025-06-25,0
C000655,2024-07-08,Male,44,South,Standard,388,1,2025-06-19,0
C000656,2023-09-03,Male,48,North,Premium,697,0,2025-04-24,1
C000657,2024-12-12,Female,42,East,Premium,231,1,2025-07-20,0
C000658,2024-06-12,Female,33,North,Standard,414,1,2025-05-06,0
C000659,2024-12-02,Male,31,East,Standard,241,1,2025-07-19,0
C000660,2023-08-05,Male,36,East,Basic,726,0,2025-01-18,1
C000661,2023-07-30,Male,44,North,Basic,732,1,2025-07-26,0
C000662,2025-02-14,Female,29,West,Basic,167,1,2025-07-10,0
C000663,2024-06-11,Female,43,West,Basic,415,0,2025-03-28,1
C000664,2023-02-19,Male,40,North,Standard,893,0,2025-04-14,1
C000665,2024-12-29,Male,24,West,Standard,214,1,2025-06-23,0
C000666,2023-02-06,Female,43,East,Basic,906,1,2025-07-14,0
C000667,2024-01-19,Female,38,East,Premium,559,1,2025-07-21,0
C000668,2023-04-26,Male,31,West,Basic,827,0,2025-04-14,1
C000669,2024-12-14,Male,38,South,Standard,229,1,2025-07-16,0
C000670,2024-12-04,Male,31,East,Standard,239,0,2025-02-23,1
C000671,2023-11-01,Female,39,West,Standard,638,1,2025-07-25,0
C000672,2023-02-27,Female,35,South,Basic,885,1,2025-07-02,0
C000673,2023-02-12,Female,21,South,Standard,900,1,2025-06-28,0
C000674,2023-01-08,Female,35,South,Basic,935,0,2024-12-19,1
C000675,2024-08-23,Male,32,West,Standard,342,1,2025-07-27,0
C000676,2025-03-23,Female,43,East,Basic,130,1,2025-07-31,0
C000677,2023-11-07,Female,45,South,Standard,632,0,2025-05-01,1
C000678,2025-02-24,Male,31,South,Basic,157,1,2025-07-04,0
C000679,2023-09-21,Female,29,North,Standard,679,1,2025-06-05,0
C000680,2023-09-12,Male,20,North,Basic,688,1,2025-06-01,0
C000681,2023-09-25,Male,28,South,Premium,675,1,2025-07-30,0
C000682,2024-05-06,Female,33,South,Premium,451,1,2025-06-30,0
C000683,2023-12-20,Female,23,West,Basic,589,0,2025-01-11,1
C000684,2024-02-08,Female,45,East,Basic,539,0,2024-12-26,1
C000685,2024-12-09,Male,39,West,Standard,234,0,2025-03-16,1
C000686,2023-04-11,Female,35,North,Basic,842,1,2025-05-09,0
C000687,2024-09-09,Female,36,West,Basic,325,1,2025-07-27,0
C000688,2023-12-07,Male,40,South,Basic,602,1,2025-07-17,0
C000689,2023-06-17,Unknown,43,East,Standard,775,1,2025-07-18,0
C000690,2023-05-12,Female,45,South,Basic,811,1,2025-07-30,0
C000691,2024-12-13,Male,33,South,Basic,230,1,2025-06-16,0
C000692,2024-06-16,Female,35,North,Standard,410,1,2025-07-04,0
C000693,2024-12-31,Male,38,North,Basic,212,0,2025-04-04,1
C000694,2024-09-30,Male,35,East,Basic,304,0,2025-04-27,1
C000695,2023-08-28,Male,45,South,Premium,703,1,2025-06-21,0
C000696,2023-03-21,Unknown,49,West,Standard,863,1,2025-07-18,0
C000697,2023-05-31,Male,40,South,Basic,792,1,2025-07-14,0
C000698,2024-07-10,Female,27,West,Basic,386,0,2025-04-02,1
C000699,2023-10-06,Male,42,North,Standard,664,1,2025-07-22,0
C000700,2024-02-23,Female,40,North,Basic,524,1,2025-06-17,0
C000701,2023-02-02,Female,27,South,Premium,910,0,2025-05-01,1
C000702,2023-05-01,Female,40,West,Standard,822,0,2025-04-21,1
C000703,2023-02-26,Male,31,South,Premium,886,1,2025-07-16,0
C000704,2023-08-13,Female,44,North,Premium,718,1,2025-06-11,0
C000705,2024-01-05,Unknown,42,North,Standard,573,1,2025-06-27,0
C000706,2025-02-02,Female,39,South,Standard,179,1,2025-07-01,0
C000707,2023-06-24,Female,37,East,Premium,768,1,2025-07-13,0
C000708,2025-01-25,Female,18,South,Standard,187,1,2025-06-07,0
C000709,2024-12-23,Male,24,East,Basic,220,1,2025-06-12,0
C000710,2024-07-17,Female,35,East,Standard,379,1,2025-05-20,0
C000711,2023-02-03,Female,52,West,Basic,909,0,2025-03-15,1
C000712,2024-09-02,Male,42,South,Standard,332,1,2025-06-16,0
C000713,2023-05-24,Male,55,South,Standard,799,1,2025-07-28,0
C000714,2023-08-22,Male,37,West,Premium,709,1,2025-07-27,0
C000715,2023-09-23,Female,36,South,Standard,677,1,2025-07-02,0
C000716,2023-02-03,Female,51,South,Premium,909,1,2025-05-16,0
C000717,2025-02-15,Male,35,West,Basic,166,1,2025-05-03,0
C000718,2024-10-20,Male,27,North,Basic,284,0,2025-04-01,1
C000719,2023-10-14,Male,40,South,Premium,656,1,2025-05-16,0
C000720,2025-02-28,Male,48,North,Standard,153,1,2025-07-18,0
C000721,2024-08-23,Male,28,North,Standard,342,1,2025-07-29,0
C000722,2023-09-16,Female,42,North,Basic,684,1,2025-07-08,0
C000723,2025-03-10,Male,36,North,Standard,143,1,2025-06-29,0
C000724,2023-02-16,Female,41,South,Premium,896,1,2025-07-13,0
C000725,2024-02-01,Female,40,West,Basic,546,1,2025-06-10,0
C000726,2023-09-27,Male,32,East,Standard,673,0,2025-01-24,1
C000727,2024-11-04,Female,35,East,Basic,269,1,2025-07-27,0
C000728,2024-07-10,Female,33,South,Basic,386,1,2025-06-20,0
C000729,2023-05-16,Female,38,West,Standard,807,1,2025-06-21,0
C000730,2024-12-18,Male,28,West,Basic,225,1,2025-07-21,0
C000731,2023-12-10,Male,30,West,Basic,599,0,2025-04-20,1
C000732,2024-02-28,Male,32,West,Standard,519,0,2025-03-24,1
C000733,2024-12-30,Male,40,North,Standard,213,1,2025-07-26,0
C000734,2024-06-15,Male,22,East,Basic,411,0,2024-12-05,1
C000735,2024-04-27,Male,35,East,Premium,460,1,2025-07-02,0
C000736,2024-08-29,Male,29,South,Basic,336,1,2025-07-16,0
C000737,2024-08-17,Male,32,South,Premium,348,1,2025-07-30,0
C000738,2024-04-09,Male,30,North,Standard,478,1,2025-06-28,0
C000739,2023-01-23,Male,38,North,Basic,920,0,2025-02-19,1
C000740,2023-08-26,Unknown,35,West,Basic,705,1,2025-06-05,0
C000741,2024-07-06,Male,44,East,Basic,390,1,2025-06-26,0
C000742,2024-11-25,Female,41,North,Basic,248,1,2025-06-20,0
C000743,2023-06-19,Male,21,North,Standard,773,0,2025-04-24,1
C000744,2024-06-02,Female,27,East,Basic,424,1,2025-05-26,0
C000745,2024-02-02,Male,35,South,Basic,545,0,2025-01-17,1
C000746,2023-03-04,Female,36,South,Standard,880,1,2025-07-27,0
C000747,2025-01-24,Female,28,North,Basic,188,1,2025-06-27,0
C000748,2023-09-16,Male,50,North,Standard,684,1,2025-07-03,0
C000749,2023-04-27,Female,45,South,Basic,826,0,2025-04-21,1
